v_x,v_y,omega,delta
1.542023777961730957e+00,1.320029050111770630e-01,-6.308434605598449707e-01,1.731245368719100952e-01
1.544264197349548340e+00,1.326367259025573730e-01,-6.672635078430175781e-01,1.742913126945495605e-01
1.546625018119812012e+00,1.332597881555557251e-01,-6.810710430145263672e-01,1.755150258541107178e-01
1.545779347419738770e+00,1.360313296318054199e-01,-8.324251770973205566e-01,1.767071932554244995e-01
1.544667959213256836e+00,1.384406387805938721e-01,-7.160676717758178711e-01,1.784889250993728638e-01
1.543376326560974121e+00,1.367916911840438843e-01,-5.769791007041931152e-01,1.785342842340469360e-01
1.544580578804016113e+00,1.365629732608795166e-01,-5.688269138336181641e-01,1.796834617853164673e-01
1.544589042663574219e+00,1.386661529541015625e-01,-7.082164287567138672e-01,1.807807385921478271e-01
1.543994188308715820e+00,1.412470787763595581e-01,-7.605279088020324707e-01,1.822687238454818726e-01
1.539601087570190430e+00,1.420344859361648560e-01,-6.681641936302185059e-01,1.839062720537185669e-01
1.550961494445800781e+00,1.431338042020797729e-01,-6.216363906860351562e-01,1.839697211980819702e-01
1.538655042648315430e+00,1.478579342365264893e-01,-6.876776814460754395e-01,1.933448165655136108e-01
1.537438273429870605e+00,1.478971838951110840e-01,-5.062206387519836426e-01,1.958290934562683105e-01
1.538592338562011719e+00,1.467387974262237549e-01,-4.480694532394409180e-01,1.971721798181533813e-01
1.534162521362304688e+00,1.463042944669723511e-01,-3.982194662094116211e-01,1.969509571790695190e-01
1.535343170166015625e+00,1.496170312166213989e-01,-5.687923431396484375e-01,1.981367766857147217e-01
1.532794237136840820e+00,1.506643891334533691e-01,-5.023058652877807617e-01,1.995511054992675781e-01
1.534238338470458984e+00,1.503966748714447021e-01,-4.543004930019378662e-01,2.008381038904190063e-01
1.533441543579101562e+00,1.487267613410949707e-01,-3.054339289665222168e-01,2.006125748157501221e-01
1.532964468002319336e+00,1.480533331632614136e-01,-2.367587387561798096e-01,2.014940679073333740e-01
1.534037709236145020e+00,1.463056951761245728e-01,-2.349408864974975586e-01,2.022701501846313477e-01
1.533452868461608887e+00,1.480732262134552002e-01,-2.509603276848793030e-02,2.028558999300003052e-01
1.534861683845520020e+00,1.446897983551025391e-01,2.722072182223200798e-03,2.017090916633605957e-01
1.536303639411926270e+00,1.439395397901535034e-01,6.619352847337722778e-02,2.018696516752243042e-01
1.540036797523498535e+00,1.470565050840377808e-01,1.658906489610671997e-01,2.016984969377517700e-01
1.543486952781677246e+00,1.446415036916732788e-01,2.665298581123352051e-01,1.999262720346450806e-01
1.547710418701171875e+00,1.358834058046340942e-01,2.959884107112884521e-01,1.993459761142730713e-01
1.544611573219299316e+00,1.425058543682098389e-01,2.188761532306671143e-01,1.984471678733825684e-01
1.544042587280273438e+00,1.357630044221878052e-01,4.359130561351776123e-01,1.964298188686370850e-01
1.553380727767944336e+00,1.359631866216659546e-01,6.423923373222351074e-01,1.952134817838668823e-01
1.543009161949157715e+00,1.401877701282501221e-01,6.287077665328979492e-01,1.933463960886001587e-01
1.550922751426696777e+00,1.459647268056869507e-01,6.720573902130126953e-01,1.992955207824707031e-01
1.557189822196960449e+00,1.438559591770172119e-01,7.608910799026489258e-01,1.988200843334197998e-01
1.554496526718139648e+00,1.465207189321517944e-01,8.494313955307006836e-01,1.970616281032562256e-01
1.552864670753479004e+00,1.451202780008316040e-01,8.536300063133239746e-01,1.936510056257247925e-01
1.551527380943298340e+00,1.444229185581207275e-01,8.321823477745056152e-01,1.916800737380981445e-01
1.552560925483703613e+00,1.413642466068267822e-01,8.843318223953247070e-01,1.898477673530578613e-01
1.546977400779724121e+00,1.410614103078842163e-01,9.799218773841857910e-01,1.878253370523452759e-01
1.539101600646972656e+00,1.393082290887832642e-01,9.688763022422790527e-01,1.856513619422912598e-01
1.537422060966491699e+00,1.360692977905273438e-01,1.047493219375610352e+00,1.817189007997512817e-01
1.531390309333801270e+00,1.331955194473266602e-01,1.059159636497497559e+00,1.792632937431335449e-01
1.530016899108886719e+00,1.310331225395202637e-01,1.224203109741210938e+00,1.763827651739120483e-01
1.519634485244750977e+00,1.248721331357955933e-01,1.273871660232543945e+00,1.732291132211685181e-01
1.518333315849304199e+00,1.207762062549591064e-01,1.261528968811035156e+00,1.700427085161209106e-01
1.512052416801452637e+00,1.125258654356002808e-01,1.227450489997863770e+00,1.649740934371948242e-01
1.518393158912658691e+00,1.136781871318817139e-01,1.259270668029785156e+00,1.615858823060989380e-01
1.522060751914978027e+00,1.105125248432159424e-01,1.306738138198852539e+00,1.581452637910842896e-01
1.515239477157592773e+00,1.027900204062461853e-01,1.431110143661499023e+00,1.546543836593627930e-01
1.512648582458496094e+00,9.789787232875823975e-02,1.423782825469970703e+00,1.506190001964569092e-01
1.511596202850341797e+00,9.188879281282424927e-02,1.470759987831115723e+00,1.446596682071685791e-01
1.484101414680480957e+00,7.798749953508377075e-02,1.434905052185058594e+00,1.405478864908218384e-01
1.516515970230102539e+00,1.455523371696472168e-01,1.519561529159545898e+00,1.907833516597747803e-01
1.492615818977355957e+00,1.098751500248908997e-01,1.560441851615905762e+00,1.902923583984375000e-01
1.493590950965881348e+00,1.227138862013816833e-01,1.635746836662292480e+00,1.879149675369262695e-01
1.494728088378906250e+00,1.168631091713905334e-01,1.664976596832275391e+00,1.851169615983963013e-01
1.492838740348815918e+00,1.122626438736915588e-01,1.595395565032958984e+00,1.822833269834518433e-01
1.490332126617431641e+00,1.092261299490928650e-01,1.525952577590942383e+00,1.795144975185394287e-01
1.507312893867492676e+00,1.213009133934974670e-01,1.666767835617065430e+00,1.768413633108139038e-01
1.492743492126464844e+00,1.050549373030662537e-01,1.632772564888000488e+00,1.721270382404327393e-01
1.487234950065612793e+00,1.001376137137413025e-01,1.623393893241882324e+00,1.692953109741210938e-01
1.494422554969787598e+00,1.040043234825134277e-01,1.746533393859863281e+00,1.662691086530685425e-01
1.469768285751342773e+00,7.205894589424133301e-02,1.644402146339416504e+00,1.609384566545486450e-01
1.476017236709594727e+00,7.641838490962982178e-02,1.593540310859680176e+00,1.574574708938598633e-01
1.499864459037780762e+00,9.692275524139404297e-02,1.658412814140319824e+00,1.539854556322097778e-01
1.470597147941589355e+00,5.954384431242942810e-02,1.661876082420349121e+00,1.486383974552154541e-01
1.479320526123046875e+00,7.362835109233856201e-02,1.685197710990905762e+00,1.448253542184829712e-01
1.478102564811706543e+00,6.712013483047485352e-02,1.648433566093444824e+00,1.411068439483642578e-01
1.476704478263854980e+00,6.196504086256027222e-02,1.692094683647155762e+00,1.351890116930007935e-01
1.474885702133178711e+00,5.807960033416748047e-02,1.871643900871276855e+00,1.313138008117675781e-01
1.466180801391601562e+00,4.526765644550323486e-02,1.749241352081298828e+00,1.268320977687835693e-01
1.459607124328613281e+00,4.622267559170722961e-02,1.754833579063415527e+00,1.201376765966415405e-01
1.460343956947326660e+00,1.165492236614227295e-01,1.749203085899353027e+00,1.918022930622100830e-01
1.455529689788818359e+00,9.620073437690734863e-02,1.804464101791381836e+00,1.932937204837799072e-01
1.449549198150634766e+00,9.513224661350250244e-02,1.783244848251342773e+00,1.920246183872222900e-01
1.453030347824096680e+00,1.004065275192260742e-01,1.818534851074218750e+00,1.904535591602325439e-01
1.439108133316040039e+00,8.120859414339065552e-02,1.681194424629211426e+00,1.868396699428558350e-01
1.466188907623291016e+00,1.187843382358551025e-01,1.701166152954101562e+00,1.853815168142318726e-01
1.453899621963500977e+00,1.021419987082481384e-01,1.779086947441101074e+00,1.841062307357788086e-01
1.446760654449462891e+00,9.761096537113189697e-02,1.697653889656066895e+00,1.806252896785736084e-01
1.439489960670471191e+00,9.116021543741226196e-02,1.682856082916259766e+00,1.792536228895187378e-01
1.452237010002136230e+00,1.021866202354431152e-01,1.650561928749084473e+00,1.757688373327255249e-01
1.443430900573730469e+00,8.971136063337326050e-02,1.725671052932739258e+00,1.744392812252044678e-01
1.421483516693115234e+00,6.457095593214035034e-02,1.612603664398193359e+00,1.727942973375320435e-01
1.443352580070495605e+00,1.004111170768737793e-01,1.567481040954589844e+00,1.691892147064208984e-01
1.425351977348327637e+00,7.442345470190048218e-02,1.671450853347778320e+00,1.680455654859542847e-01
1.410945534706115723e+00,5.919722467660903931e-02,1.746154785156250000e+00,1.663715690374374390e-01
1.390388011932373047e+00,1.755897328257560730e-02,1.748764753341674805e+00,1.621473133563995361e-01
1.401698231697082520e+00,5.149999260902404785e-02,1.701754927635192871e+00,1.596849411725997925e-01
1.409796237945556641e+00,7.223407924175262451e-02,1.663633346557617188e+00,1.575950980186462402e-01
1.397413969039916992e+00,4.921679943799972534e-02,1.586565256118774414e+00,1.536565870046615601e-01
1.390584826469421387e+00,3.939401730895042419e-02,1.849823594093322754e+00,1.519785374402999878e-01
1.391590833663940430e+00,1.103516072034835815e-01,1.611825466156005859e+00,2.042270600795745850e-01
1.410515666007995605e+00,1.281099319458007812e-01,1.568100571632385254e+00,2.080481797456741333e-01
1.402570486068725586e+00,1.194812655448913574e-01,1.574286580085754395e+00,2.069495469331741333e-01
1.391988515853881836e+00,1.162790432572364807e-01,1.744346380233764648e+00,2.073197364807128906e-01
1.361589074134826660e+00,8.099475502967834473e-02,1.531604290008544922e+00,2.071205973625183105e-01
1.384928345680236816e+00,1.329041123390197754e-01,1.619022965431213379e+00,2.056836187839508057e-01
1.383730411529541016e+00,1.142733916640281677e-01,1.631194114685058594e+00,2.054602652788162231e-01
1.379383325576782227e+00,1.215664520859718323e-01,1.535298347473144531e+00,2.036882936954498291e-01
1.399073362350463867e+00,1.364738941192626953e-01,1.592620253562927246e+00,2.037643343210220337e-01
1.395461559295654297e+00,1.321238726377487183e-01,1.651509165763854980e+00,2.034436464309692383e-01
1.386842250823974609e+00,1.289789080619812012e-01,1.761796593666076660e+00,2.015762478113174438e-01
1.388712763786315918e+00,1.282165497541427612e-01,1.705568909645080566e+00,2.007690072059631348e-01
1.391755700111389160e+00,1.293323934078216553e-01,1.604708671569824219e+00,1.999104022979736328e-01
1.403596639633178711e+00,1.338271051645278931e-01,1.701295256614685059e+00,1.981168240308761597e-01
1.395329475402832031e+00,1.266358941793441772e-01,1.741055488586425781e+00,1.970882117748260498e-01
1.396440505981445312e+00,1.236861720681190491e-01,1.644964814186096191e+00,1.948703378438949585e-01
1.395911693572998047e+00,1.224821805953979492e-01,1.757203817367553711e+00,1.938660144805908203e-01
1.391196966171264648e+00,1.133912876248359680e-01,1.609901309013366699e+00,1.923543512821197510e-01
1.418905377388000488e+00,1.318548768758773804e-01,1.866639971733093262e+00,1.903058737516403198e-01
1.396104693412780762e+00,1.064437478780746460e-01,1.736023187637329102e+00,1.884223669767379761e-01
1.396491169929504395e+00,1.306874752044677734e-01,1.695790648460388184e+00,2.095321863889694214e-01
1.419981479644775391e+00,1.400524675846099854e-01,1.581973433494567871e+00,2.092760801315307617e-01
1.429169058799743652e+00,1.423895955085754395e-01,1.723209381103515625e+00,2.087205797433853149e-01
1.414288520812988281e+00,1.310778856277465820e-01,1.837837934494018555e+00,2.075203508138656616e-01
1.410650491714477539e+00,1.262718588113784790e-01,1.756228566169738770e+00,2.056903690099716187e-01
1.413277029991149902e+00,1.250805258750915527e-01,1.917104005813598633e+00,2.044721096754074097e-01
1.414783120155334473e+00,1.201147586107254028e-01,1.602427482604980469e+00,2.023380696773529053e-01
1.427100896835327148e+00,1.313016861677169800e-01,1.756589412689208984e+00,2.009884864091873169e-01
1.431492328643798828e+00,1.243165582418441772e-01,1.478254914283752441e+00,1.990703791379928589e-01
1.439030647277832031e+00,1.322494745254516602e-01,1.539908170700073242e+00,1.980864703655242920e-01
1.443737983703613281e+00,1.286066323518753052e-01,1.441908955574035645e+00,1.971939653158187866e-01
1.442645072937011719e+00,1.279535293579101562e-01,1.450608015060424805e+00,1.965676993131637573e-01
1.437908649444580078e+00,1.234086081385612488e-01,1.426073193550109863e+00,1.956171542406082153e-01
1.443763375282287598e+00,1.276621669530868530e-01,1.349807143211364746e+00,1.948351263999938965e-01
1.440222024917602539e+00,1.250844150781631470e-01,1.260138154029846191e+00,1.941428780555725098e-01
1.459345102310180664e+00,1.356202363967895508e-01,1.297292590141296387e+00,1.937485635280609131e-01
1.439956665039062500e+00,1.219064369797706604e-01,1.361230134963989258e+00,1.930999159812927246e-01
1.447770833969116211e+00,1.309062540531158447e-01,1.138830780982971191e+00,1.926311552524566650e-01
1.462786793708801270e+00,1.369810253381729126e-01,1.099308371543884277e+00,1.923989802598953247e-01
1.463598966598510742e+00,1.373748183250427246e-01,1.066870689392089844e+00,1.926058232784271240e-01
1.464067816734313965e+00,1.354793012142181396e-01,1.033288359642028809e+00,1.893849074840545654e-01
1.465972185134887695e+00,1.359999179840087891e-01,1.026551127433776855e+00,1.892306655645370483e-01
1.465298533439636230e+00,1.360053122043609619e-01,9.563156366348266602e-01,1.891157478094100952e-01
1.468126058578491211e+00,1.365699768066406250e-01,9.375457167625427246e-01,1.894914060831069946e-01
1.468157052993774414e+00,1.368781030178070068e-01,8.343995809555053711e-01,1.901361197233200073e-01
1.475798726081848145e+00,1.360391676425933838e-01,8.808628320693969727e-01,1.906425356864929199e-01
1.468096256256103516e+00,1.369390934705734253e-01,7.458702921867370605e-01,1.911562234163284302e-01
1.473966240882873535e+00,1.324765980243682861e-01,7.489402890205383301e-01,1.920612007379531860e-01
1.474164247512817383e+00,1.338620334863662720e-01,8.010628819465637207e-01,1.932544857263565063e-01
1.467836499214172363e+00,1.375827342271804810e-01,6.117351651191711426e-01,1.940818130970001221e-01
1.468902707099914551e+00,1.323054730892181396e-01,5.518285036087036133e-01,1.950218379497528076e-01
1.467416167259216309e+00,1.340789496898651123e-01,5.485318899154663086e-01,1.967044472694396973e-01
1.465664386749267578e+00,1.340202540159225464e-01,3.857140541076660156e-01,1.981843411922454834e-01
1.465420365333557129e+00,1.268599033355712891e-01,4.574678242206573486e-01,1.998492777347564697e-01
1.466338515281677246e+00,1.342877447605133057e-01,4.460113048553466797e-01,2.016476690769195557e-01
1.471616506576538086e+00,1.292113661766052246e-01,4.149259030818939209e-01,2.030089348554611206e-01
1.467217922210693359e+00,1.367104798555374146e-01,2.762957215309143066e-01,2.048561275005340576e-01
1.464454174041748047e+00,1.309804767370223999e-01,4.061313271522521973e-01,2.071564197540283203e-01
1.471699833869934082e+00,1.405449509620666504e-01,2.222803831100463867e-01,2.087774425745010376e-01
1.468738555908203125e+00,1.291976720094680786e-01,3.361444771289825439e-01,2.108578383922576904e-01
1.472633719444274902e+00,1.067126169800758362e-01,3.404603600502014160e-01,1.684123724699020386e-01
1.470036983489990234e+00,1.099053472280502319e-01,1.494071036577224731e-01,1.665461808443069458e-01
1.465131044387817383e+00,1.066218614578247070e-01,2.658897638320922852e-01,1.673809438943862915e-01
1.471196770668029785e+00,1.092514619231224060e-01,2.803578376770019531e-01,1.688921153545379639e-01
1.476873993873596191e+00,1.059162467718124390e-01,2.881022393703460693e-01,1.704151183366775513e-01
1.476652860641479492e+00,1.106191724538803101e-01,2.623047232627868652e-01,1.710177659988403320e-01
1.473623394966125488e+00,1.112751215696334839e-01,1.624145209789276123e-01,1.727074086666107178e-01
1.473701357841491699e+00,1.111090108752250671e-01,1.512132883071899414e-01,1.748342067003250122e-01
1.479144930839538574e+00,1.037378832697868347e-01,1.405143439769744873e-01,1.758623719215393066e-01
1.478836774826049805e+00,1.099902763962745667e-01,1.480246484279632568e-01,1.779626905918121338e-01
1.482954978942871094e+00,1.103946715593338013e-01,3.266480565071105957e-01,1.802168786525726318e-01
1.486086010932922363e+00,1.214265897870063782e-01,1.186717450618743896e-01,1.808829754590988159e-01
1.479528188705444336e+00,1.140552014112472534e-01,1.004317775368690491e-01,1.832744479179382324e-01
1.482841730117797852e+00,1.227580010890960693e-01,6.116301938891410828e-02,1.847776174545288086e-01
1.484137654304504395e+00,1.209477782249450684e-01,1.606270968914031982e-01,1.871210485696792603e-01
1.489741444587707520e+00,1.271141916513442993e-01,9.446857124567031860e-02,1.894085258245468140e-01
1.487331151962280273e+00,1.253049671649932861e-01,1.906254738569259644e-01,1.907801479101181030e-01
1.490843296051025391e+00,1.265361607074737549e-01,2.021760791540145874e-01,1.931476891040802002e-01
1.490588188171386719e+00,1.302457600831985474e-01,1.530690044164657593e-01,1.955211013555526733e-01
1.489097237586975098e+00,1.348160207271575928e-01,1.175129041075706482e-01,1.969332098960876465e-01
1.492890477180480957e+00,9.345515072345733643e-02,-1.170205846428871155e-01,1.373415440320968628e-01
1.485638856887817383e+00,9.245888143777847290e-02,9.490142017602920532e-02,1.345202773809432983e-01
1.495127677917480469e+00,9.296549856662750244e-02,1.601184904575347900e-01,1.337627470493316650e-01
1.498657822608947754e+00,9.101182967424392700e-02,1.719857752323150635e-01,1.348381191492080688e-01
1.498588919639587402e+00,9.702233970165252686e-02,1.653336435556411743e-01,1.358849704265594482e-01
1.495438098907470703e+00,9.560239315032958984e-02,7.696211338043212891e-02,1.371220797300338745e-01
1.493461251258850098e+00,9.523919969797134399e-02,1.852134913206100464e-01,1.367870271205902100e-01
1.499139428138732910e+00,9.560925513505935669e-02,2.901425361633300781e-01,1.380413472652435303e-01
1.497439980506896973e+00,9.940004348754882812e-02,1.729717403650283813e-01,1.389780193567276001e-01
1.498133301734924316e+00,9.732804447412490845e-02,2.600477933883666992e-01,1.403452306985855103e-01
1.501533389091491699e+00,9.784381836652755737e-02,2.842388749122619629e-01,1.414840370416641235e-01
1.498879551887512207e+00,9.908138960599899292e-02,2.403732538223266602e-01,1.405132412910461426e-01
1.499398827552795410e+00,9.674104303121566772e-02,3.128450810909271240e-01,1.417554467916488647e-01
1.496733665466308594e+00,1.022986024618148804e-01,2.709467411041259766e-01,1.427651196718215942e-01
1.497002720832824707e+00,1.012525185942649841e-01,2.714102864265441895e-01,1.440507322549819946e-01
1.495082497596740723e+00,1.030640825629234314e-01,3.098940849304199219e-01,1.453481912612915039e-01
1.493965864181518555e+00,1.004241034388542175e-01,3.620219230651855469e-01,1.444564312696456909e-01
1.492374658584594727e+00,1.018437594175338745e-01,4.522672891616821289e-01,1.455066800117492676e-01
1.491886615753173828e+00,1.046492233872413635e-01,3.719570934772491455e-01,1.463134139776229858e-01
1.496881365776062012e+00,1.009240821003913879e-01,2.391425669193267822e-01,1.474173218011856079e-01
1.489966034889221191e+00,7.585190236568450928e-02,3.951416015625000000e-01,1.104533150792121887e-01
1.488432645797729492e+00,7.660309225320816040e-02,2.244340926408767700e-01,1.060039624571800232e-01
1.488450407981872559e+00,7.457783818244934082e-02,5.644676089286804199e-01,1.065775677561759949e-01
1.482213616371154785e+00,7.681099325418472290e-02,4.844605326652526855e-01,1.063284352421760559e-01
1.486955642700195312e+00,7.476854324340820312e-02,5.027775168418884277e-01,1.037625819444656372e-01
1.484657049179077148e+00,7.457478344440460205e-02,6.452680826187133789e-01,1.037966832518577576e-01
1.475307941436767578e+00,7.288891077041625977e-02,5.183955430984497070e-01,1.032117679715156555e-01
1.484718561172485352e+00,7.207269966602325439e-02,6.954852938652038574e-01,1.003995537757873535e-01
1.470217466354370117e+00,6.879603862762451172e-02,6.450367569923400879e-01,9.986419975757598877e-02
1.472899436950683594e+00,7.009423524141311646e-02,7.354693412780761719e-01,9.949504584074020386e-02
1.469626188278198242e+00,6.566736847162246704e-02,8.502604365348815918e-01,9.583361446857452393e-02
1.464940190315246582e+00,6.202490627765655518e-02,7.541350722312927246e-01,9.508294612169265747e-02
1.471730589866638184e+00,6.527594476938247681e-02,8.271818757057189941e-01,9.481334686279296875e-02
1.461967825889587402e+00,5.674951896071434021e-02,8.218975067138671875e-01,9.100841730833053589e-02
1.464892983436584473e+00,5.917073041200637817e-02,7.112401127815246582e-01,9.025081247091293335e-02
1.473788142204284668e+00,6.187904998660087585e-02,7.750074863433837891e-01,8.998818695545196533e-02
1.462656617164611816e+00,5.284232273697853088e-02,7.317142486572265625e-01,8.626677095890045166e-02
1.467948675155639648e+00,5.762166902422904968e-02,8.413467407226562500e-01,8.577808737754821777e-02
1.463074088096618652e+00,5.457302555441856384e-02,9.634652733802795410e-01,8.498172461986541748e-02
1.441236734390258789e+00,3.987042233347892761e-02,8.734239339828491211e-01,8.391696214675903320e-02
1.462098598480224609e+00,7.037735730409622192e-02,8.692374229431152344e-01,9.839276224374771118e-02
1.467143535614013672e+00,6.516361236572265625e-02,7.813643217086791992e-01,9.995818883180618286e-02
1.472223758697509766e+00,6.905093044042587280e-02,9.772423505783081055e-01,1.005094647407531738e-01
1.456246733665466309e+00,5.582906678318977356e-02,8.862223029136657715e-01,9.671898186206817627e-02
1.454698562622070312e+00,5.928113684058189392e-02,9.746320843696594238e-01,9.677876532077789307e-02
1.451773405075073242e+00,5.548445135354995728e-02,9.702063202857971191e-01,9.630405902862548828e-02
1.447168231010437012e+00,5.482567101716995239e-02,1.040442943572998047e+00,9.591779857873916626e-02
1.451342463493347168e+00,5.526483803987503052e-02,1.020995736122131348e+00,9.513009339570999146e-02
1.454907178878784180e+00,5.382198467850685120e-02,1.015272974967956543e+00,9.118259698152542114e-02
1.454178929328918457e+00,5.227758735418319702e-02,1.069032192230224609e+00,9.077151864767074585e-02
1.463064908981323242e+00,5.635306984186172485e-02,1.038743019104003906e+00,9.023879468441009521e-02
1.462304830551147461e+00,5.332596227526664734e-02,1.200264096260070801e+00,9.006781131029129028e-02
1.463139653205871582e+00,4.973340407013893127e-02,1.055508375167846680e+00,8.550193905830383301e-02
1.452845931053161621e+00,4.060408473014831543e-02,1.154857397079467773e+00,8.534993231296539307e-02
1.454566001892089844e+00,4.172151535749435425e-02,1.035400867462158203e+00,8.415894210338592529e-02
1.470170736312866211e+00,5.116825550794601440e-02,9.967258572578430176e-01,8.352378010749816895e-02
1.483599543571472168e+00,5.437331646680831909e-02,1.212153434753417969e+00,8.300039172172546387e-02
1.468204975128173828e+00,4.444704949855804443e-02,1.129113316535949707e+00,8.196639269590377808e-02
1.472621917724609375e+00,4.284904152154922485e-02,1.211290359497070312e+00,7.760859280824661255e-02
1.479411363601684570e+00,4.391150921583175659e-02,1.222767949104309082e+00,7.616095244884490967e-02
1.483132839202880859e+00,9.579677879810333252e-02,1.137204170227050781e+00,1.309022009372711182e-01
1.489042401313781738e+00,9.040363132953643799e-02,1.159561395645141602e+00,1.348613798618316650e-01
1.480423808097839355e+00,8.709336072206497192e-02,1.098569989204406738e+00,1.353527456521987915e-01
1.495665788650512695e+00,9.490450471639633179e-02,1.140403270721435547e+00,1.355570852756500244e-01
1.500555872917175293e+00,9.443333745002746582e-02,1.205270767211914062e+00,1.355808228254318237e-01
1.486164927482604980e+00,8.435820043087005615e-02,1.164013504981994629e+00,1.331873089075088501e-01
1.488093376159667969e+00,8.667606115341186523e-02,1.058352112770080566e+00,1.329765617847442627e-01
1.510727643966674805e+00,9.505065530538558960e-02,1.139916419982910156e+00,1.329307556152343750e-01
1.509335279464721680e+00,9.203814715147018433e-02,1.176485538482666016e+00,1.326545923948287964e-01
1.496466517448425293e+00,8.590817451477050781e-02,1.124460816383361816e+00,1.321701705455780029e-01
1.502435684204101562e+00,8.986872434616088867e-02,1.180061340332031250e+00,1.316288411617279053e-01
1.491246104240417480e+00,7.672073692083358765e-02,1.151356101036071777e+00,1.291179209947586060e-01
1.493134140968322754e+00,7.911228388547897339e-02,1.117982983589172363e+00,1.283090263605117798e-01
1.503047108650207520e+00,8.321875333786010742e-02,1.164721488952636719e+00,1.274855881929397583e-01
1.499215483665466309e+00,8.139448612928390503e-02,1.089083433151245117e+00,1.265187412500381470e-01
1.489980578422546387e+00,7.292956858873367310e-02,1.131629824638366699e+00,1.258021444082260132e-01
1.481639146804809570e+00,7.197973132133483887e-02,9.867143630981445312e-01,1.246259883046150208e-01
1.485569596290588379e+00,7.929461449384689331e-02,1.033152222633361816e+00,1.238962560892105103e-01
1.487221121788024902e+00,7.654790580272674561e-02,1.026109576225280762e+00,1.216127425432205200e-01
1.484550476074218750e+00,7.313694059848785400e-02,1.104786157608032227e+00,1.206509843468666077e-01
1.487720012664794922e+00,1.186731457710266113e-01,1.087619543075561523e+00,1.616917550563812256e-01
1.486260533332824707e+00,1.133778616786003113e-01,1.052413702011108398e+00,1.636059582233428955e-01
1.489954233169555664e+00,1.166151463985443115e-01,1.145699977874755859e+00,1.637012213468551636e-01
1.474408030509948730e+00,1.074950769543647766e-01,9.809199571609497070e-01,1.632457524538040161e-01
1.486896634101867676e+00,1.167659237980842590e-01,1.036090850830078125e+00,1.627576053142547607e-01
1.478355169296264648e+00,1.127203926444053650e-01,1.017378330230712891e+00,1.620182543992996216e-01
1.474978566169738770e+00,1.131574362516403198e-01,9.601658582687377930e-01,1.615028679370880127e-01
1.475626349449157715e+00,1.135765910148620605e-01,1.068258404731750488e+00,1.608557999134063721e-01
1.457700610160827637e+00,1.040090322494506836e-01,1.018331885337829590e+00,1.595146358013153076e-01
1.465288996696472168e+00,1.100614741444587708e-01,1.044043540954589844e+00,1.581481695175170898e-01
1.460407376289367676e+00,1.079089716076850891e-01,1.053741931915283203e+00,1.573422402143478394e-01
1.455954432487487793e+00,1.059861183166503906e-01,1.066680788993835449e+00,1.557489186525344849e-01
1.444323062896728516e+00,9.926941245794296265e-02,9.945385456085205078e-01,1.537505090236663818e-01
1.455620288848876953e+00,1.045591235160827637e-01,1.054137825965881348e+00,1.516466438770294189e-01
1.443591594696044922e+00,9.666213393211364746e-02,1.010720133781433105e+00,1.504364907741546631e-01
1.449478864669799805e+00,9.967362135648727417e-02,1.006562948226928711e+00,1.478946655988693237e-01
1.447159171104431152e+00,9.287253022193908691e-02,1.033383131027221680e+00,1.448395550251007080e-01
1.449361205101013184e+00,9.351807087659835815e-02,1.002929329872131348e+00,1.411315202713012695e-01
1.453137397766113281e+00,1.199948340654373169e-01,8.039700388908386230e-01,1.671236902475357056e-01
1.473551869392395020e+00,1.204578876495361328e-01,9.299685359001159668e-01,1.684811264276504517e-01
1.462466716766357422e+00,1.281986236572265625e-01,9.561022520065307617e-01,1.789459437131881714e-01
1.457539558410644531e+00,1.289602369070053101e-01,8.735945224761962891e-01,1.804942935705184937e-01
1.462346911430358887e+00,1.300103217363357544e-01,8.002624511718750000e-01,1.819030493497848511e-01
1.465702176094055176e+00,1.292451322078704834e-01,8.980480432510375977e-01,1.821088790893554688e-01
1.458811163902282715e+00,1.308019310235977173e-01,9.320865273475646973e-01,1.834221929311752319e-01
1.455051898956298828e+00,1.307245790958404541e-01,9.492050409317016602e-01,1.833331733942031860e-01
1.450371146202087402e+00,1.311981379985809326e-01,9.241659045219421387e-01,1.845148056745529175e-01
1.454492568969726562e+00,1.322667002677917480e-01,1.038166642189025879e+00,1.858683973550796509e-01
1.441725969314575195e+00,1.316158175468444824e-01,1.046163201332092285e+00,1.868247240781784058e-01
1.441389679908752441e+00,1.309070736169815063e-01,1.025268077850341797e+00,1.863673478364944458e-01
1.442505359649658203e+00,1.324517577886581421e-01,1.034687519073486328e+00,1.873482912778854370e-01
1.441279411315917969e+00,1.330709755420684814e-01,9.568722844123840332e-01,1.884836405515670776e-01
1.450465917587280273e+00,1.350066810846328735e-01,1.021064519882202148e+00,1.898276060819625854e-01
1.444749832153320312e+00,1.357415020465850830e-01,1.130480885505676270e+00,1.909364014863967896e-01
1.427683591842651367e+00,1.318752765655517578e-01,9.932525753974914551e-01,1.918208152055740356e-01
1.401869773864746094e+00,2.206653170287609100e-02,1.068217277526855469e+00,9.118330478668212891e-02
1.427970290184020996e+00,1.415078043937683105e-01,8.779435753822326660e-01,1.930955946445465088e-01
1.455593109130859375e+00,1.346182674169540405e-01,8.395167589187622070e-01,1.946196407079696655e-01
1.415834784507751465e+00,1.882163807749748230e-02,1.053357124328613281e+00,7.618882507085800171e-02
